id,date,id_attraction,attraction_name,interrompu,ouvert,operation,hour,min,week,day,month,year
12,2024-02-10 00:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,0,0,6,10,2,2024
26,2024-02-10 01:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,1,0,6,10,2,2024
40,2024-02-10 02:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,2,0,6,10,2,2024
54,2024-02-10 03:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,3,0,6,10,2,2024
68,2024-02-10 04:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,4,0,6,10,2,2024
82,2024-02-10 05:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,5,0,6,10,2,2024
96,2024-02-10 06:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,6,0,6,10,2,2024
110,2024-02-10 07:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,7,0,6,10,2,2024
124,2024-02-10 08:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,8,0,6,10,2,2024
138,2024-02-10 09:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,9,0,6,10,2,2024
152,2024-02-10 10:00:00.000,H09,DYNAMIC !,0.0,0.75,0.75,10,0,6,10,2,2024
166,2024-02-10 11:00:00.000,H09,DYNAMIC !,0.0,1.0,1.0,11,0,6,10,2,2024
180,2024-02-10 12:00:00.000,H09,DYNAMIC !,0.0,1.0,1.0,12,0,6,10,2,2024
194,2024-02-10 13:00:00.000,H09,DYNAMIC !,0.0,1.0,1.0,13,0,6,10,2,2024
208,2024-02-10 14:00:00.000,H09,DYNAMIC !,0.15,1.0,0.85,14,0,6,10,2,2024
222,2024-02-10 15:00:00.000,H09,DYNAMIC !,0.6,1.0,0.4,15,0,6,10,2,2024
236,2024-02-10 16:00:00.000,H09,DYNAMIC !,0.0,1.0,1.0,16,0,6,10,2,2024
250,2024-02-10 17:00:00.000,H09,DYNAMIC !,0.0,1.0,1.0,17,0,6,10,2,2024
264,2024-02-10 18:00:00.000,H09,DYNAMIC !,0.0,1.0,1.0,18,0,6,10,2,2024
278,2024-02-10 19:00:00.000,H09,DYNAMIC !,0.0,0.05,0.05,19,0,6,10,2,2024
292,2024-02-10 20:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,20,0,6,10,2,2024
306,2024-02-10 21:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,21,0,6,10,2,2024
320,2024-02-10 22:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,22,0,6,10,2,2024
334,2024-02-10 23:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,23,0,6,10,2,2024
348,2024-02-11 00:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,0,0,7,11,2,2024
362,2024-02-11 01:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,1,0,7,11,2,2024
376,2024-02-11 02:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,2,0,7,11,2,2024
390,2024-02-11 03:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,3,0,7,11,2,2024
404,2024-02-11 04:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,4,0,7,11,2,2024
418,2024-02-11 05:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,5,0,7,11,2,2024
432,2024-02-11 06:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,6,0,7,11,2,2024
446,2024-02-11 07:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,7,0,7,11,2,2024
460,2024-02-11 08:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,8,0,7,11,2,2024
474,2024-02-11 09:00:00.000,H09,DYNAMIC !,0.0,0.0,0.0,9,0,7,11,2,2024
488,2024-02-11 10:00:00.000,H09,DYNAMIC !,0.0,0.75,0.75,10,0,7,11,2,2024
502,2024-02-11 11:00:00.000,H09,DYNAMIC !,0.0,1.0,1.0,11,0,7,11,2,2024
516,2024-02-11 12:00:00.000,H09,DYNAMIC !,0.0,1.0,1.0,12,0,7,11,2,2024
